frame,x,y
3413,1215.161,403.25
3414,1215.479,403.426
3414,1216.82,405.08
3414,1218.185,413.643
3414,1212.338,406.678
3414,1214.042,408.254
3414,1214.348,407.962
3414,1214.175,406.061
3414,1212.201,400.085
3415,1213.619,400.541
3415,1213.703,398.068
3415,1215.58,401.972
3415,1214.441,402.172
3415,1213.957,400.251
3415,1208.984,397.986
3415,1212.431,405.152
3415,1212.051,396.166
3415,1212.497,396.123
3416,1211.864,397.316
3416,1210.892,395.753
3416,1210.045,393.958
3416,1207.821,395.445
3416,1213.356,393.346
3416,1210.97,396.721
3416,1210.048,399.467
3416,1209.753,400.514
3417,1214.5,403.2
3417,1211.395,407.736
3417,1219.412,412.965
3417,1219.628,414.653
3417,1220.635,423.267
3417,1245.64,441.93
3417,1243.807,432.315
3417,1245.583,425.691
3418,1245.198,427.454
3418,1243.385,444.548
3418,1209.029,444.865
3418,1200.195,407.4
3418,1164.695,483.026
3418,1154.598,496.178
3418,1147.863,567.771
3418,1022.12,426.495
3418,981.859,450.649
3419,862.841,530.262
3419,709.749,491.43
3419,620.45,510.562
3419,791.919,638.342
3419,718.51,775.698
3419,755.672,712.918
3419,786.47,704.255
3419,739.689,557.45
3420,841.151,482.979
3420,686.832,562.427
3420,776.141,509.721
3420,811.588,415.426
3420,801.887,448.117
3420,835.875,420.293
3420,945.333,415.886
3420,954.196,488.839
3421,972.941,559.47
3421,1001.82,505.355
3421,1037.713,450.29
3421,1037.259,487.884
3421,1046.132,515.85
3421,1047.372,469.056
3421,1048.883,476.226
3421,1022.247,440.846
3421,1016.841,440.35
3422,1053.852,424.87
3422,1056.812,411.976
3422,1053.754,402.976
3422,1054.558,405.07
3422,1054.6,406.681
3422,1051.299,414.53
3422,1051.022,412.627
3422,1044.643,412.781
3423,1045.723,410.861
3423,1040.182,404.293
3423,1039.423,402.198
3423,1038.406,403.504
3423,1042.677,399.788
3423,1039.841,392.843
3423,1041.174,397.727
3423,1026.309,399.935
3424,1027.301,399.151
3424,1024.621,401.002
3424,1028.17,397.445
3424,1029.786,397.052
3424,1031.528,399.983
3424,1033.236,398.276
3424,1032.362,398.193
3424,1030.709,398.176
3424,1031.946,400.277
3425,1032.673,401.118
3425,1032.262,400.408
3425,1030.827,400.361
3425,1028.826,397.555
3425,1027.309,396.088
3425,1026.591,400.074
3425,1025.446,401.299
3425,1025.123,403.355
3426,1024.398,403.184
3426,1023.271,400.616
3426,1025.487,398.036
3426,1027.336,399.944
3426,1027.271,400.197
3426,1025.83,399.339
3426,1025.939,388.734
3426,1024.459,385.434
3427,1024.903,387.142
3427,1023.553,386.208
3427,1019.286,384.92
3427,1019.042,390.848
3427,1021.141,393.911
3427,1017.544,385.425
3427,1016.799,388.773
3427,973.021,400.648
3427,937.983,408.679
3428,936.933,414.233
3428,924.698,422.463
3428,891.214,431.143
3428,867.159,428.046
3428,866.548,426.908
3428,868.133,429.949
3428,864.372,428.325
3428,861.574,427.352
3429,862.086,426.686
3429,861.619,428.867
3429,861.038,428.494
3429,860.737,429.881
3429,866.6,428.96
3429,863.261,428.078
3429,863.801,426.685
3429,863.19,426.383
3430,861.628,423.942
3430,861.978,423.354
3430,861.233,423.799
3430,860.706,423.874
3430,861.41,428.149
3430,862.758,429.641
3430,860.795,430.263
3430,869.682,432.058
3431,868.915,433.671
3431,868.236,434.113
3431,869.654,433.778
3431,868.287,435.359
3431,870.06,436.22
3431,869.487,437.013
3431,866.955,434.771
3431,865.601,436.815
3431,865.486,435.981
3432,868.137,434.18
3432,870.202,434.644
3432,870.133,434.794
3432,872.49,436.285
3432,869.921,437.45
3432,869.288,437.312
3432,867.843,436.941
3432,867.124,441.742
3433,866.2,442.961
3433,867.474,441.331
3433,869.857,443.047
3433,871.886,444.532
3433,871.728,444.925
3433,872.093,443.641
3433,873.095,444.177
3433,883.096,438.116
3434,897.118,419.732
3434,896.193,419.988
3434,896.855,419.923
3434,896.968,419.974
3434,897.805,418.965
3434,895.931,419.031
3434,895.967,419.736
3434,895.997,419.385
3434,895.596,420.717
3435,896.275,421.576
3435,897.624,419.955
3435,898.855,417.962
3435,899.154,418.913
3435,900.025,416.318
3435,899.178,420.686
3435,898.402,421.341
3435,898.887,419.763
3436,900.635,421.765
3436,897.436,419.048
3436,899.325,425.473
3436,898.309,422.723
3436,898.386,421.945
3436,900.806,421.31
3436,903.244,421.249
3436,903.854,420.488
3437,904.117,422.819
3437,902.797,423.467
3437,904.23,422.981
3437,906.395,419.993
3437,905.14,417.698
3437,904.209,421.582
3437,903.92,420.705
3437,904.681,422.651
3437,905.073,423.621
3438,907.058,420.837
3438,909.219,422.035
3438,943.505,421.134
3438,963.464,423.296
3438,1018.976,426.563
3438,1006.768,428.697
3438,1048.823,414.393
3438,1049.1,414.076
3439,1047.156,416.98
3439,1048.6,419.901
3439,1049.349,424.436
3439,1048.531,422.576
3439,1048.167,421.663
3439,1046.125,421.995
3439,1044.061,419.34
3439,1040.561,420.011
3440,1040.404,421.271
3440,1034.057,417.37
3440,1033.824,416.072
3440,1034.271,416.77
3440,1035.553,412.961
3440,1035.122,414.035
3440,1042.443,412.944
3440,1042.067,412.078
3440,1041.901,412.605
3441,1042.768,412.422
3441,1041.184,414.625
3441,1043.384,415.075
3441,1044.096,414.852
3441,1046.026,419.056
3441,1043.557,417.258
3441,1044.428,418.163
3441,1043.367,419.736
3442,1043.365,417.556
3442,1046.747,417.484
3442,1044.913,417.406
3442,1043.539,417.193
3442,1042.564,416.54
3442,1043.653,417.642
3442,1045.2,421.527
3442,1044.167,421.595
3443,1041.875,421.317
3443,1041.389,422.62
3443,1042.81,419.437
3443,1042.692,417.338
3443,1041.419,411.976
3443,1040.505,408.717
3443,1035.854,409.348
3443,1036.328,404.545
3443,1039.386,398.818
3444,1041.04,399.804
3444,1048.09,397.749
3444,1047.987,397.16
3444,1051.061,399.382
3444,1051.017,400.267
3444,1049.682,397.352
3444,1049.655,391.215
3444,1049.607,391.163
3445,1048.696,395.365
3445,1049.825,397.833
3445,1049.84,397.85
3445,1050.568,397.877
3445,1054.217,406.347
3445,1051.974,406.447
3445,1052.524,407.508
3445,1050.878,405.585
3446,1051.769,403.978
3446,1052.197,403.123
3446,1050.379,402.596
3446,1049.487,401.199
3446,1043.937,402.495
3446,1045.373,407.391
3446,1046.207,406.756
3446,1046.945,405.951
3446,1050.544,406.04
3447,1047.394,408.823
3447,1048.47,408.138
3447,1048.709,408.819
3447,1046.108,414.586
3447,1049.075,411.073
3447,1076.909,393.578
3447,1127.764,404.253
3447,1146.363,410.477
3448,1177.145,418.618
3448,1215.517,417.323
3448,1217.445,392.223
3448,1219.279,380.911
3448,1214.931,366.324
3448,1218.686,372.145
3448,1217.939,376.855
3448,1222.748,390.65
3449,1224.537,388.406
3449,1225.826,380.414
3449,1222.414,393.668
3449,1227.827,394.641
3449,1224.751,398.714
3449,1225.102,400.622
3449,1231.811,407.33
3449,1232.845,405.361
3449,1232.244,405.228
3450,1233.046,407.291
3450,1231.562,418.303
3450,1231.594,417.34
3450,1234.711,425.074
3450,1231.951,426.263
3450,1226.129,432.381
3450,1230.613,430.721
3450,1229.343,430.75
3451,1230.723,434.295
3451,1231.595,434.949
3451,1236.494,434.728
3451,1237.537,435.14
3451,1238.552,435.25
3451,1240.394,435.338
3451,1244.093,435.099
3451,1246.001,435.9
3452,1247.428,434.38
3452,1247.143,437.645
3452,1249.775,438.576
3452,1252.111,440.4
3452,1253.069,444.739
3452,1256.426,444.378
3452,1257.437,449.331
3452,1258.947,446.943
3452,1261.141,444.896
3453,1264.195,445.203
3453,1263.4,445.232
3453,1263.888,445.729
3453,1263.233,445.978
3453,1261.703,445.871
3453,1262.307,444.886
3453,1261.211,446.093
3453,1261.543,445.279
3454,1261.27,443.673
3454,1242.371,394.859
3454,1230.012,371.438
3454,1229.773,363.296
3454,1230.025,363.639
3454,1225.708,361.894
3454,1229.905,367.513
3454,1232.914,374.988
3455,1234.33,381.726
3455,1233.062,387.068
3455,1233.678,388.027
3455,1238.032,390.624
3455,1244.797,392.318
3455,1246.017,395.137
3455,1248.75,397.853
3455,1256.753,408.865
3455,1257.819,413.625
3456,1259.309,407.977
3456,1261.287,410.729
3456,1258.176,411.779
3456,1255.991,412.572
3456,1254.865,412.487
3456,1254.08,410.158
3456,1254.0,416.485
3456,1254.657,418.004
3457,1257.249,423.354
3457,1257.946,427.206
3457,1255.161,434.191
3457,1259.201,428.488
3457,1259.327,432.206
3457,1259.75,429.976
3457,1259.374,436.495
3457,1257.833,438.44
3458,1256.727,446.306
3458,1257.993,445.909
3458,1260.345,429.115
3458,1258.859,394.373
3458,1246.537,365.422
3458,1235.635,332.02
3458,1229.11,321.696
3458,1231.253,327.082
3458,1230.376,338.119
3459,1230.106,339.893
3459,1232.775,339.638
3459,1231.403,340.403
3459,1232.476,339.656
3459,1232.338,338.704
3459,1229.674,342.49
3459,1230.015,347.802
3459,1228.789,349.735
3460,1229.287,352.593
3460,1217.984,357.336
3460,1231.699,350.009
3460,1231.918,344.816
3460,1233.806,335.187
3460,1239.804,334.249
3460,1234.933,332.371
3460,1194.427,313.708
3461,1170.199,294.447
3461,1131.866,303.884
3461,1115.572,315.138
3461,1075.367,336.704
3461,1044.921,347.82
3461,1005.886,332.573
3461,936.562,484.25
3461,894.522,500.289
3461,856.367,482.494
3462,782.674,456.125
3462,648.912,449.583
3462,640.604,528.586
3462,563.249,442.663
3462,505.397,512.122
3462,600.871,458.205
3462,552.589,481.254
3462,519.208,460.081
3463,629.544,471.606
3463,606.748,479.246
3463,493.841,476.687
3463,495.592,427.018
3463,515.294,387.685
3463,507.281,400.803
3463,475.884,412.366
3463,472.548,403.135
3464,461.058,404.041
3464,422.918,378.451
3464,413.108,446.603
3464,366.434,363.775
3464,360.055,450.768
3464,345.972,468.545
3464,314.697,410.322
3464,311.956,429.396
3464,291.266,388.58
3465,308.895,379.124
3465,314.178,416.335
3465,330.798,380.423
3465,330.34,366.874
3465,343.848,404.282
3465,344.943,402.693
3465,358.814,375.506
3465,367.256,428.575
3466,365.723,452.2
3466,384.081,449.032
3466,383.423,449.994
3466,382.239,448.367
3466,386.833,438.212
3466,381.102,439.858
3466,366.261,447.115
3466,367.305,447.523
3467,387.963,467.785
3467,408.36,441.821
3467,404.142,437.57
3467,401.594,466.309
3467,402.405,463.208
3467,400.879,469.428
3467,447.564,474.582
3467,464.988,489.44
3467,463.562,488.129
3468,483.347,494.861
3468,487.513,493.43
3468,487.74,492.97
3468,466.627,505.749
3468,456.167,498.228
3468,459.967,484.97
3468,457.614,469.669
3468,470.59,439.485
3469,443.873,438.632
3469,448.758,426.557
3469,471.455,419.404
3469,463.216,435.35
3469,463.371,433.521
3469,472.243,438.321
3469,476.581,439.514
3469,476.493,439.738
3470,481.069,444.873
3470,486.344,444.598
3470,488.403,445.029
3470,488.531,445.916
3470,488.921,451.543
3470,503.783,449.472
3470,506.578,454.43
3470,514.206,472.347
3470,497.61,480.601
3471,496.3,472.111
3471,490.835,470.795
3471,481.064,473.185
3471,460.99,472.842
3471,452.67,469.095
3471,451.196,467.951
3471,451.532,465.861
3471,449.066,481.42
3472,441.883,472.106
3472,454.211,509.96
3472,450.139,498.932
3472,451.812,495.515
3472,455.456,495.944
3472,477.03,495.296
3472,475.823,492.193
3472,472.549,488.965
3473,462.166,489.408
3473,462.066,482.092
3473,504.683,467.129
3473,506.291,446.659
3473,506.821,415.967
3473,513.357,418.919
3473,530.619,426.34
3473,559.456,388.774
3473,559.325,396.157
3474,559.486,400.831
3474,555.055,399.928
3474,551.363,392.561
3474,559.391,396.921
3474,560.971,398.346
3474,562.067,402.811
3474,567.23,405.564
3474,565.661,410.067
3475,566.032,407.654
3475,562.71,407.199
3475,569.002,411.27
3475,579.305,398.954
3475,579.224,398.787
3475,577.506,403.316
3475,575.525,398.553
3475,576.347,398.376
3476,576.252,396.649
3476,575.975,402.374
3476,579.054,406.52
3476,574.428,410.738
3476,572.59,414.006
3476,569.086,417.03
3476,569.955,418.362
3476,573.062,423.978
3477,579.271,425.987
3477,580.663,425.675
3477,579.878,424.54
3477,584.408,425.581
3477,590.109,427.534
3477,581.049,436.827
3477,564.888,442.101
3477,497.303,540.696
3477,489.093,528.993
3478,470.498,585.933
3478,402.79,604.887
3478,408.819,639.621
3478,391.737,595.481
3478,340.837,618.182
3478,346.668,620.748
3478,326.651,620.589
3478,320.5,632.617
3479,320.29,635.834
3479,300.691,652.926
3479,300.956,652.585
3479,308.968,672.438
3479,316.66,672.02
3479,298.498,688.026
3479,320.55,692.919
3479,351.715,685.245
3480,359.579,673.936
3480,373.236,669.134
3480,355.322,653.659
3480,351.234,636.188
3480,391.649,654.058
3480,403.812,664.724
3480,399.601,659.976
3480,364.839,619.279
3480,363.296,623.239
3481,401.201,628.122
3481,400.939,625.108
3481,389.221,620.313
3481,376.829,609.387
3481,398.622,608.355
3481,448.87,626.835
3481,444.863,658.68
3481,436.0,658.667
3482,423.615,645.398
3482,403.231,594.239
3482,380.82,570.418
3482,374.842,569.897
3482,377.276,566.092
3482,383.04,565.58
3482,388.487,557.8
3482,392.018,555.49
3483,399.082,560.91
3483,401.796,567.172
3483,426.547,581.454
3483,425.096,577.511
3483,435.278,563.803
3483,429.585,571.976
3483,431.19,583.192
3483,431.361,593.917
3483,419.78,594.357
3484,430.563,578.855
3484,424.926,585.538
3484,421.469,584.518
3484,430.784,578.447
3484,434.602,571.043
3484,433.369,570.036
3484,430.23,564.625
3484,435.814,557.743
3485,434.16,557.47
3485,432.746,557.196
3485,432.038,557.401
3485,431.148,558.643
3485,430.996,561.395
3485,429.907,566.808
3485,429.682,567.65
3485,432.528,563.531
3486,428.927,562.799
3486,428.642,562.259
3486,426.475,562.823
3486,427.911,553.362
3486,426.835,552.748
3486,425.197,551.923
3486,424.153,559.106
3486,420.738,558.762
3486,423.701,556.485
3487,429.107,565.961
3487,426.838,557.509
3487,422.539,550.247
3487,424.35,552.667
3487,421.863,552.635
3487,421.262,551.615
3487,426.228,542.676
3487,427.065,535.686
3488,424.74,535.879
3488,424.206,538.787
3488,414.606,533.647
3488,415.62,539.827
3488,404.738,553.774
3488,397.841,544.814
3488,393.557,544.762
3488,394.163,542.328
3489,389.902,540.786
3489,387.717,540.329
3489,386.23,540.354
3489,390.432,541.738
3489,405.842,543.789
3489,406.968,545.094
3489,405.203,544.035
3489,413.027,537.718
3489,413.433,539.824
3490,416.796,540.418
3490,416.755,543.159
3490,417.16,547.956
3490,408.415,556.375
3490,383.242,576.256
3490,382.492,576.653
3490,364.907,574.503
3490,369.955,572.474
3491,372.165,572.499
3491,361.845,572.738
3491,360.441,576.739
3491,355.54,578.781
3491,357.042,577.653
3491,377.934,579.129
3491,371.949,567.661
3491,355.858,590.317
3492,373.386,597.955
3492,397.648,578.866
3492,470.145,586.33
3492,464.152,596.734
3492,474.656,594.723
3492,463.7,593.034
3492,433.472,591.198
3492,472.864,608.306
3492,450.129,576.482
3493,438.555,536.973
3493,419.557,498.784
3493,405.678,525.74
3493,416.646,520.213
3493,422.49,537.717
3493,421.54,536.678
3493,428.128,522.711
3493,430.523,541.231
3494,364.291,589.29
3494,359.363,551.619
3494,398.712,534.235
3494,387.073,536.254
3494,387.02,539.345
3494,354.577,556.295
3494,332.962,570.877
3494,345.987,535.768
3495,304.457,578.01
3495,342.338,586.182
3495,307.534,510.67
3495,234.453,569.31
3495,208.368,600.68
3495,229.344,592.402
3495,207.376,579.92
3495,244.2,597.352
3495,249.853,568.208
3496,248.483,564.975
3496,251.614,562.47
3496,228.222,542.386
3496,259.753,564.224
3496,257.348,555.981
3496,298.911,550.908
3496,290.477,553.097
3496,281.294,596.595
3497,283.19,596.951
3497,281.419,557.625
3497,307.104,546.279
3497,300.354,547.83
3497,298.712,548.045
3497,330.633,545.348
3497,324.412,526.912
3497,344.98,541.688
3498,372.06,557.8
3498,375.644,574.718
3498,372.535,591.026
3498,375.379,603.865
3498,395.554,614.791
3498,412.157,607.819
3498,390.803,585.735
3498,378.634,570.679
3498,368.22,541.321
3499,366.675,522.271
3499,370.627,528.266
3499,379.148,546.065
3499,389.0,577.461
3499,389.11,570.17
3499,392.596,560.026
3499,390.111,552.475
3499,402.955,536.121
3500,399.606,544.746
3500,403.311,548.873
3500,404.534,553.217
3500,352.332,560.361
3500,342.821,544.592
3500,345.173,547.184
3500,345.513,537.693
3500,348.287,527.386
3501,346.663,503.028
3501,349.782,507.505
3501,362.238,513.447
3501,363.501,528.068
3501,378.685,501.961
3501,375.749,509.808
3501,368.924,530.316
3501,342.182,552.516
3501,351.19,547.072
3502,353.946,548.653
3502,356.929,544.832
3502,359.273,540.774
3502,368.468,535.475
3502,374.418,545.838
3502,375.149,550.222
3502,380.938,550.149
3502,385.611,569.097
3503,391.481,577.136
3503,398.24,569.095
3503,402.62,571.981
3503,394.79,572.435
3503,395.073,571.383
3503,394.42,571.189
3503,394.702,570.857
3503,394.254,565.592
3504,403.395,525.425
3504,406.788,529.761
3504,407.438,519.667
3504,401.273,506.714
3504,399.864,508.252
3504,364.302,505.028
3504,368.432,506.496
3504,385.512,530.286
3504,378.459,520.778
3505,377.405,518.494
3505,373.173,575.698
3505,365.86,584.301
3505,350.375,582.276
3505,355.068,582.792
3505,435.607,586.224
3505,464.148,564.463
3505,495.773,534.449
3506,524.591,545.032
3506,508.754,476.517
3506,580.46,397.044
3506,549.977,431.468
3506,571.533,505.171
3506,645.755,446.177
3506,846.171,489.994
3506,748.012,474.4
3507,873.648,488.381
3507,810.982,497.081
3507,804.979,495.374
3507,846.443,423.136
3507,859.459,445.82
3507,853.323,448.766
3507,841.865,398.521
3507,886.748,425.693
3507,943.034,394.787
3508,939.812,434.035
3508,1028.48,392.182
3508,972.729,350.321
3508,965.803,371.655
3508,979.595,417.815
3508,1119.599,405.408
3508,1123.669,380.275
3508,1174.232,347.119
3509,1249.738,314.784
3509,1270.255,313.358
3509,1289.223,255.224
3509,1278.702,283.209
3509,1327.1,311.481
3509,1327.482,276.871
3509,1365.742,308.461
3509,1379.61,302.711
3510,1373.387,303.725
3510,1353.447,322.85
3510,1342.701,317.136
3510,1319.352,319.899
3510,1306.796,288.022
3510,1291.862,274.606
3510,1272.28,290.635
3510,1275.664,315.265
3510,1267.524,336.651
3511,1255.946,302.006
3511,1230.217,300.446
3511,1214.653,266.759
3511,1214.608,283.259
3511,1218.849,278.209
3511,1211.366,249.037
3511,1192.512,284.308
3511,1185.593,299.995
3512,1159.054,276.026
3512,1148.648,275.222
3512,1160.983,245.455
3512,1160.19,259.963
3512,1144.303,254.592
3512,1120.53,290.828
3512,1104.235,302.454
3512,1079.666,304.563
3513,1069.233,291.978
3513,1066.961,287.224
3513,1066.56,259.747
3513,1050.514,269.34
3513,1056.105,267.348
3513,1043.186,268.391
3513,1037.633,264.589
3513,1035.977,285.519
3513,1041.287,294.961
3514,1045.169,312.563
3514,1105.99,323.208
3514,1114.009,316.581
3514,1129.117,310.738
3514,1118.855,296.681
3514,1113.11,298.325
3514,1109.532,298.625
3514,1100.827,301.976
3515,1098.303,306.895
3515,1096.854,309.81
3515,1097.563,309.862
3515,1096.513,309.834
3515,1085.26,294.738
3515,1085.644,291.682
3515,1082.248,278.684
3515,1082.133,279.458
3516,1077.717,266.792
3516,1076.984,266.618
3516,1073.776,267.558
3516,1073.887,268.228
3516,1073.06,272.169
3516,1072.118,273.696
3516,1072.045,275.238
3516,1071.214,283.365
3516,1069.512,290.533
3517,1079.879,290.636
3517,1080.864,288.724
3517,1079.14,289.819
3517,1086.327,292.835
3517,1085.335,296.453
3517,1086.093,295.531
3517,1066.886,269.867
3517,1067.254,266.852
3518,1069.922,259.541
3518,1069.097,237.436
3518,1073.484,232.676
3518,1078.494,283.108
3518,1055.875,332.112
3518,1000.087,292.369
3518,969.371,364.633
3518,934.896,381.81
3519,912.649,442.596
3519,843.035,411.693
3519,825.702,456.849
3519,773.022,455.456
3519,668.608,516.629
3519,664.034,517.228
3519,654.372,450.625
3519,633.758,475.904
3520,640.963,476.491
3520,605.398,549.294
3520,612.466,531.801
3520,615.481,476.688
3520,623.917,469.898
3520,626.614,479.882
3520,629.918,470.246
3520,639.867,465.351
3520,630.838,431.107
3521,641.052,393.956
3521,652.032,413.066
3521,653.111,408.98
3521,668.595,376.305
3521,697.752,420.491
3521,663.415,395.514
3521,643.358,377.723
3521,651.649,344.552
3522,667.161,360.063
3522,681.789,347.872
3522,685.125,338.999
3522,692.173,332.703
3522,702.401,331.2
